127.0.0.1 - - [06/Nov/2012:11:10:44 +0000] "GET / HTTP/1.1" 200 3273
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:22:09 +0000] "GET /insight/services/resources/insight%3Atype%3DApplication/2012-11-06T14%3A07%3A07%2B0000/2012-11-06T14%3A22%3A07%2B0000?type=json&sortField=responseTimeScore&sortDesc=true HTTP/1.1" 200 295
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:22:09 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A07%3A07%2B0000/2012-11-06T14%3A22%3A07%2B0000?type=json&sortField=responseTimeScore&sortDesc=true HTTP/1.1" 200 481
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:22:13 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A07%3A20%2B0000/2012-11-06T14%3A22%3A20%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 640
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:22:13 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A07%3A20%2B0000/2012-11-06T14%3A22%3A20%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 640
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:22:18 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A07%3A20%2B0000/2012-11-06T14%3A22%3A20%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 640
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:22:18 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A07%3A20%2B0000/2012-11-06T14%3A22%3A20%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 640
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:22:23 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A07%3A40%2B0000/2012-11-06T14%3A22%3A40%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 640
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:22:23 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A07%3A40%2B0000/2012-11-06T14%3A22%3A40%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 640
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:22:28 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A07%3A40%2B0000/2012-11-06T14%3A22%3A40%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 640
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:22:28 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A07%3A40%2B0000/2012-11-06T14%3A22%3A40%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 640
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:22:34 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A07%3A40%2B0000/2012-11-06T14%3A22%3A40%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 640
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:22:34 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A07%3A40%2B0000/2012-11-06T14%3A22%3A40%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 640
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:22:39 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A07%3A39%2B0000/2012-11-06T14%3A22%3A39%2B0000/histogram?dataPoints=15&start=0 HTTP/1.1" 200 545
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:22:39 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A07%3A39%2B0000/2012-11-06T14%3A22%3A39%2B0000?fragments=vitals%2Cresponsetime%2Chealthlegend HTTP/1.1" 200 1912
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:22:39 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A07%3A40%2B0000/2012-11-06T14%3A22%3A40%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 640
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:22:39 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A07%3A40%2B0000/2012-11-06T14%3A22%3A40%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 640
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:22:41 +0000] "GET /insight/services/resources/insight%3Atype%3DApplication/2012-11-06T14%3A07%3A39%2B0000/2012-11-06T14%3A22%3A39%2B0000?type=json&sortField=responseTimeScore&sortDesc=true HTTP/1.1" 200 295
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:22:41 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A07%3A39%2B0000/2012-11-06T14%3A22%3A39%2B0000?type=json&sortField=responseTimeScore&sortDesc=true HTTP/1.1" 200 481
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:22:44 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A08%3A00%2B0000/2012-11-06T14%3A23%3A00%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 641
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:22:44 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A08%3A00%2B0000/2012-11-06T14%3A23%3A00%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 641
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:22:49 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A08%3A00%2B0000/2012-11-06T14%3A23%3A00%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 641
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:22:49 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A08%3A00%2B0000/2012-11-06T14%3A23%3A00%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 641
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:22:54 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A08%3A00%2B0000/2012-11-06T14%3A23%3A00%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 641
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:22:54 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A08%3A00%2B0000/2012-11-06T14%3A23%3A00%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 641
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:22:59 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A08%3A00%2B0000/2012-11-06T14%3A23%3A00%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 641
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:22:59 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A08%3A00%2B0000/2012-11-06T14%3A23%3A00%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 641
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:23:04 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A08%3A20%2B0000/2012-11-06T14%3A23%3A20%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 640
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:23:04 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A08%3A20%2B0000/2012-11-06T14%3A23%3A20%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 640
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:23:09 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A08%3A09%2B0000/2012-11-06T14%3A23%3A09%2B0000/histogram?dataPoints=15&start=0 HTTP/1.1" 200 545
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:23:09 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A08%3A09%2B0000/2012-11-06T14%3A23%3A09%2B0000?fragments=vitals%2Cresponsetime%2Chealthlegend HTTP/1.1" 200 1912
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:23:09 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A08%3A20%2B0000/2012-11-06T14%3A23%3A20%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 640
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:23:09 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A08%3A20%2B0000/2012-11-06T14%3A23%3A20%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 640
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:23:11 +0000] "GET /insight/services/resources/insight%3Atype%3DApplication/2012-11-06T14%3A08%3A09%2B0000/2012-11-06T14%3A23%3A09%2B0000?type=json&sortField=responseTimeScore&sortDesc=true HTTP/1.1" 200 295
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:23:11 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A08%3A09%2B0000/2012-11-06T14%3A23%3A09%2B0000?type=json&sortField=responseTimeScore&sortDesc=true HTTP/1.1" 200 481
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:23:14 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A08%3A20%2B0000/2012-11-06T14%3A23%3A20%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 640
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:23:14 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A08%3A20%2B0000/2012-11-06T14%3A23%3A20%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 640
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:23:19 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A08%3A20%2B0000/2012-11-06T14%3A23%3A20%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 640
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:23:19 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A08%3A20%2B0000/2012-11-06T14%3A23%3A20%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 640
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:23:24 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A08%3A40%2B0000/2012-11-06T14%3A23%3A40%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 638
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:23:24 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A08%3A40%2B0000/2012-11-06T14%3A23%3A40%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 638
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:23:29 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A08%3A40%2B0000/2012-11-06T14%3A23%3A40%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 638
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:23:29 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A08%3A40%2B0000/2012-11-06T14%3A23%3A40%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 638
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:23:34 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A08%3A40%2B0000/2012-11-06T14%3A23%3A40%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 638
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:23:34 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A08%3A40%2B0000/2012-11-06T14%3A23%3A40%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 638
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:23:39 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A08%3A39%2B0000/2012-11-06T14%3A23%3A39%2B0000/histogram?dataPoints=15&start=0 HTTP/1.1" 200 545
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:23:39 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A08%3A39%2B0000/2012-11-06T14%3A23%3A39%2B0000?fragments=vitals%2Cresponsetime%2Chealthlegend HTTP/1.1" 200 1912
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:23:39 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A08%3A40%2B0000/2012-11-06T14%3A23%3A40%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 638
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:23:39 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A08%3A40%2B0000/2012-11-06T14%3A23%3A40%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 638
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:23:41 +0000] "GET /insight/services/resources/insight%3Atype%3DApplication/2012-11-06T14%3A08%3A39%2B0000/2012-11-06T14%3A23%3A39%2B0000?type=json&sortField=responseTimeScore&sortDesc=true HTTP/1.1" 200 295
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:23:41 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A08%3A39%2B0000/2012-11-06T14%3A23%3A39%2B0000?type=json&sortField=responseTimeScore&sortDesc=true HTTP/1.1" 200 481
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:23:44 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A09%3A00%2B0000/2012-11-06T14%3A24%3A00%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 638
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:23:44 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A09%3A00%2B0000/2012-11-06T14%3A24%3A00%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 638
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:23:49 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A09%3A00%2B0000/2012-11-06T14%3A24%3A00%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 638
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:23:49 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A09%3A00%2B0000/2012-11-06T14%3A24%3A00%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 638
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:23:54 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A09%3A00%2B0000/2012-11-06T14%3A24%3A00%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 638
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:23:54 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A09%3A00%2B0000/2012-11-06T14%3A24%3A00%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 638
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:23:59 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A09%3A00%2B0000/2012-11-06T14%3A24%3A00%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 638
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:23:59 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A09%3A00%2B0000/2012-11-06T14%3A24%3A00%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 638
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:24:04 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A09%3A20%2B0000/2012-11-06T14%3A24%3A20%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 636
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:24:04 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A09%3A20%2B0000/2012-11-06T14%3A24%3A20%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 636
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:24:09 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A09%3A09%2B0000/2012-11-06T14%3A24%3A09%2B0000/histogram?dataPoints=15&start=0 HTTP/1.1" 200 545
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:24:09 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A09%3A20%2B0000/2012-11-06T14%3A24%3A20%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 636
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:24:09 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A09%3A09%2B0000/2012-11-06T14%3A24%3A09%2B0000?fragments=vitals%2Cresponsetime%2Chealthlegend HTTP/1.1" 200 1912
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:24:09 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A09%3A20%2B0000/2012-11-06T14%3A24%3A20%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 636
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:24:11 +0000] "GET /insight/services/resources/insight%3Atype%3DApplication/2012-11-06T14%3A09%3A09%2B0000/2012-11-06T14%3A24%3A09%2B0000?type=json&sortField=responseTimeScore&sortDesc=true HTTP/1.1" 200 295
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:24:11 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A09%3A09%2B0000/2012-11-06T14%3A24%3A09%2B0000?type=json&sortField=responseTimeScore&sortDesc=true HTTP/1.1" 200 481
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:24:14 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A09%3A20%2B0000/2012-11-06T14%3A24%3A20%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 636
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:24:14 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A09%3A20%2B0000/2012-11-06T14%3A24%3A20%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 636
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:24:19 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A09%3A20%2B0000/2012-11-06T14%3A24%3A20%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 636
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:24:19 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A09%3A20%2B0000/2012-11-06T14%3A24%3A20%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 636
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:24:24 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A09%3A40%2B0000/2012-11-06T14%3A24%3A40%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 631
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:24:24 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A09%3A40%2B0000/2012-11-06T14%3A24%3A40%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 631
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:14:24:29 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T14%3A09%3A40%2B0000/2012-11-06T14%3A24%3A40%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 631
